행정시,행정구,행정동,de,성별,연령,소비인구
대구광역시,북구,동천동,20200828,F,40,22.4790824
대구광역시,북구,동천동,20200828,F,45,29.97210986
대구광역시,북구,동천동,20200828,M,45,22.4790824
대구광역시,북구,동천동,20200831,F,45,52.45119226
대구광역시,북구,동천동,20200831,M,45,37.46513733
대구광역시,북구,동천동,20200901,F,40,29.97210986
대구광역시,북구,동천동,20200901,M,45,29.97210986
대구광역시,북구,동천동,20200901,M,50,22.4790824
대구광역시,북구,동천동,20200902,F,40,37.46513733
대구광역시,북구,동천동,20200902,M,40,52.45119226
대구광역시,북구,동천동,20200903,F,40,44.95816479
대구광역시,북구,동천동,20200903,M,45,52.45119226
대구광역시,북구,동천동,20200904,F,40,22.4790824
대구광역시,북구,동천동,20200904,F,45,22.4790824
대구광역시,북구,동천동,20200904,M,45,29.97210986
대구광역시,북구,동천동,20200905,M,45,22.4790824
대구광역시,북구,동천동,20200906,M,45,22.4790824
대구광역시,북구,동천동,20200907,F,40,22.4790824
대구광역시,북구,동천동,20200907,M,50,22.4790824
대구광역시,북구,동천동,20200908,F,45,22.4790824
대구광역시,북구,동천동,20200909,F,45,22.4790824
대구광역시,북구,동천동,20200909,M,45,22.4790824
대구광역시,북구,동천동,20200909,M,50,22.4790824
대구광역시,북구,동천동,20200910,M,45,22.4790824
대구광역시,북구,동천동,20200911,F,45,22.4790824
대구광역시,북구,동천동,20200912,M,45,29.97210986
대구광역시,북구,동천동,20200912,M,50,37.46513733
대구광역시,북구,동천동,20200914,F,45,29.97210986
대구광역시,북구,동천동,20200915,F,45,29.97210986
대구광역시,북구,동천동,20200916,F,45,37.46513733
대구광역시,북구,동천동,20200919,F,45,37.46513733
대구광역시,북구,동천동,20200919,M,45,22.4790824
대구광역시,북구,동천동,20200923,F,45,22.4790824
대구광역시,북구,동천동,20200924,M,40,22.4790824
대구광역시,북구,동천동,20200925,F,45,22.4790824
대구광역시,북구,동천동,20200926,M,45,22.4790824
대구광역시,북구,동천동,20200928,F,40,22.4790824
대구광역시,북구,동천동,20200928,F,45,22.4790824
대구광역시,북구,동천동,20200928,M,45,29.97210986
대구광역시,북구,동천동,20200929,F,40,29.97210986
대구광역시,북구,동천동,20200929,F,45,44.95816479
대구광역시,북구,동천동,20200929,M,45,22.4790824
대구광역시,북구,동천동,20201004,F,45,37.46513733
대구광역시,북구,동천동,20201004,M,45,22.4790824
대구광역시,북구,동천동,20201005,F,45,52.45119226
대구광역시,북구,동천동,20201005,M,40,44.95816479
대구광역시,북구,동천동,20201005,M,45,89.91632958
대구광역시,북구,동천동,20201006,F,45,29.97210986
대구광역시,북구,동천동,20201006,M,45,22.4790824
대구광역시,북구,동천동,20201006,M,50,22.4790824
대구광역시,북구,동천동,20201007,F,40,29.97210986
대구광역시,북구,동천동,20201007,F,45,29.97210986
대구광역시,북구,동천동,20201007,M,45,29.97210986
대구광역시,북구,동천동,20201008,F,45,29.97210986
대구광역시,북구,동천동,20201009,F,45,29.97210986
대구광역시,북구,동천동,20201010,F,45,29.97210986
대구광역시,북구,동천동,20201010,M,45,22.4790824
대구광역시,북구,동천동,20201012,F,40,22.4790824
대구광역시,북구,동천동,20201012,M,45,22.4790824
대구광역시,북구,동천동,20201013,M,40,22.4790824
대구광역시,북구,동천동,20201013,M,45,22.4790824
대구광역시,북구,동천동,20201014,F,45,29.97210986
대구광역시,북구,동천동,20201014,M,45,22.4790824
대구광역시,북구,동천동,20201015,F,40,29.97210986
대구광역시,북구,동천동,20201015,F,45,22.4790824
대구광역시,북구,동천동,20201016,F,45,22.4790824
대구광역시,북구,동천동,20201016,M,45,29.97210986
대구광역시,북구,동천동,20201017,M,45,22.4790824
대구광역시,북구,동천동,20201019,F,45,29.97210986
대구광역시,북구,동천동,20201019,M,45,22.4790824
대구광역시,북구,동천동,20201020,F,45,29.97210986
대구광역시,북구,동천동,20201021,F,45,22.4790824
대구광역시,북구,동천동,20201022,M,40,22.4790824
대구광역시,북구,동천동,20201023,M,45,22.4790824
대구광역시,북구,동천동,20201027,F,45,29.97210986
대구광역시,북구,동천동,20201027,M,40,29.97210986
대구광역시,북구,동천동,20201028,F,45,22.4790824
대구광역시,북구,동천동,20201028,M,40,22.4790824
대구광역시,북구,동천동,20201028,M,45,22.4790824
대구광역시,북구,동천동,20201029,F,45,22.4790824
대구광역시,북구,동천동,20201029,M,45,29.97210986
대구광역시,북구,동천동,20201030,F,45,44.95816479
대구광역시,북구,동천동,20201030,M,40,22.4790824
대구광역시,북구,동천동,20201031,F,45,59.94421972
대구광역시,북구,동천동,20201031,M,45,22.4790824
대구광역시,북구,국우동,20200908,M,45,22.4790824
대구광역시,수성구,범어1동,20200804,F,50,22.4790824
대구광역시,수성구,범어1동,20200810,M,40,22.4790824
대구광역시,수성구,범어1동,20200822,F,40,22.4790824
대구광역시,수성구,범어1동,20200828,F,35,22.4790824
대구광역시,수성구,범어1동,20200904,F,40,22.4790824
대구광역시,수성구,범어1동,20200905,M,40,22.4790824
대구광역시,수성구,범어1동,20200926,M,40,37.46513733
대구광역시,수성구,범어1동,20201005,F,40,29.97210986
대구광역시,수성구,범어1동,20201010,F,40,22.4790824
대구광역시,수성구,범어1동,20201022,F,40,22.4790824
대구광역시,수성구,범어1동,20201028,F,40,22.4790824
대구광역시,수성구,범어1동,20201031,F,45,22.4790824
대구광역시,수성구,범어2동,20200803,F,45,22.4790824
대구광역시,수성구,범어2동,20200803,M,45,22.4790824
대구광역시,수성구,범어2동,20200805,M,50,37.46513733
대구광역시,수성구,범어2동,20200808,M,50,29.97210986
대구광역시,수성구,범어2동,20200809,F,45,44.95816479
대구광역시,수성구,범어2동,20200811,M,45,22.4790824
대구광역시,수성구,범어2동,20200812,F,45,22.4790824
대구광역시,수성구,범어2동,20200812,F,50,37.46513733
대구광역시,수성구,범어2동,20200812,M,45,29.97210986
대구광역시,수성구,범어2동,20200812,M,50,22.4790824
대구광역시,수성구,범어2동,20200813,F,45,44.95816479
대구광역시,수성구,범어2동,20200813,F,50,37.46513733
대구광역시,수성구,범어2동,20200813,M,45,22.4790824
대구광역시,수성구,범어2동,20200813,M,50,37.46513733
대구광역시,수성구,범어2동,20200814,F,45,22.4790824
대구광역시,수성구,범어2동,20200814,M,50,52.45119226
대구광역시,수성구,범어2동,20200816,F,45,29.97210986
대구광역시,수성구,범어2동,20200816,M,45,22.4790824
대구광역시,수성구,범어2동,20200818,F,45,22.4790824
대구광역시,수성구,범어2동,20200818,M,50,59.94421972
대구광역시,수성구,범어2동,20200819,F,45,29.97210986
대구광역시,수성구,범어2동,20200819,F,50,37.46513733
대구광역시,수성구,범어2동,20200820,F,45,22.4790824
대구광역시,수성구,범어2동,20200820,M,45,29.97210986
대구광역시,수성구,범어2동,20200820,M,50,29.97210986
대구광역시,수성구,범어2동,20200821,F,50,22.4790824
대구광역시,수성구,범어2동,20200822,F,45,22.4790824
대구광역시,수성구,범어2동,20200822,M,45,29.97210986
대구광역시,수성구,범어2동,20200823,F,45,37.46513733
대구광역시,수성구,범어2동,20200823,M,45,29.97210986
대구광역시,수성구,범어2동,20200823,M,50,29.97210986
대구광역시,수성구,범어2동,20200824,F,40,22.4790824
대구광역시,수성구,범어2동,20200824,M,40,29.97210986
대구광역시,수성구,범어2동,20200824,M,45,37.46513733
대구광역시,수성구,범어2동,20200826,F,45,22.4790824
대구광역시,수성구,범어2동,20200828,M,45,29.97210986
대구광역시,수성구,범어2동,20200829,F,45,22.4790824
대구광역시,수성구,범어2동,20200829,F,50,22.4790824
대구광역시,수성구,범어2동,20200829,M,50,22.4790824
대구광역시,수성구,범어2동,20200831,M,45,22.4790824
대구광역시,수성구,범어2동,20200901,M,45,22.4790824
대구광역시,수성구,범어2동,20200903,F,40,22.4790824
대구광역시,수성구,범어2동,20200905,F,45,29.97210986
대구광역시,수성구,범어2동,20200911,F,45,22.4790824
대구광역시,수성구,범어2동,20200912,M,50,22.4790824
대구광역시,수성구,범어2동,20200913,F,45,29.97210986
대구광역시,수성구,범어2동,20200913,M,45,29.97210986
대구광역시,수성구,범어2동,20200913,M,50,29.97210986
대구광역시,수성구,범어2동,20200914,F,50,22.4790824
대구광역시,수성구,범어2동,20200914,M,50,22.4790824
대구광역시,수성구,범어2동,20200915,M,50,22.4790824
대구광역시,수성구,범어2동,20200916,F,50,29.97210986
대구광역시,수성구,범어2동,20200916,M,45,22.4790824
대구광역시,수성구,범어2동,20200917,F,15,22.4790824
대구광역시,수성구,범어2동,20200917,F,45,29.97210986
대구광역시,수성구,범어2동,20200917,F,50,82.42330212
대구광역시,수성구,범어2동,20200917,M,15,29.97210986
대구광역시,수성구,범어2동,20200917,M,20,29.97210986
대구광역시,수성구,범어2동,20200917,M,45,29.97210986
대구광역시,수성구,범어2동,20200917,M,50,59.94421972
대구광역시,수성구,범어2동,20200918,F,45,22.4790824
대구광역시,수성구,범어2동,20200918,F,50,22.4790824
대구광역시,수성구,범어2동,20200918,M,45,52.45119226
대구광역시,수성구,범어2동,20200918,M,50,52.45119226
대구광역시,수성구,범어2동,20200919,F,45,29.97210986
대구광역시,수성구,범어2동,20200919,M,45,22.4790824
대구광역시,수성구,범어2동,20200920,F,45,22.4790824
대구광역시,수성구,범어2동,20200921,F,45,44.95816479
대구광역시,수성구,범어2동,20200921,M,45,112.395412
대구광역시,수성구,범어2동,20200921,M,50,52.45119226
대구광역시,수성구,범어2동,20200922,F,40,29.97210986
대구광역시,수성구,범어2동,20200922,F,45,59.94421972
대구광역시,수성구,범어2동,20200922,F,50,52.45119226
대구광역시,수성구,범어2동,20200922,M,45,22.4790824
대구광역시,수성구,범어2동,20200922,M,55,22.4790824
대구광역시,수성구,범어2동,20200923,F,45,22.4790824
대구광역시,수성구,범어2동,20200923,M,45,29.97210986
대구광역시,수성구,범어2동,20200923,M,50,44.95816479
대구광역시,수성구,범어2동,20200924,F,45,44.95816479
대구광역시,수성구,범어2동,20200924,M,50,29.97210986
대구광역시,수성구,범어2동,20200925,F,45,52.45119226
대구광역시,수성구,범어2동,20200925,M,45,22.4790824
대구광역시,수성구,범어2동,20200925,M,55,22.4790824
대구광역시,수성구,범어2동,20200926,F,45,22.4790824
대구광역시,수성구,범어2동,20200926,F,50,22.4790824
대구광역시,수성구,범어2동,20200926,M,50,44.95816479
대구광역시,수성구,범어2동,20200927,F,45,22.4790824
대구광역시,수성구,범어2동,20200927,F,50,22.4790824
대구광역시,수성구,범어2동,20200927,M,40,22.4790824
대구광역시,수성구,범어2동,20200927,M,45,22.4790824
대구광역시,수성구,범어2동,20200927,M,50,52.45119226
대구광역시,수성구,범어2동,20200928,F,45,37.46513733
대구광역시,수성구,범어2동,20200928,M,45,29.97210986
대구광역시,수성구,범어2동,20201004,F,45,37.46513733
대구광역시,수성구,범어2동,20201004,M,45,37.46513733
대구광역시,수성구,범어2동,20201004,M,50,22.4790824
대구광역시,수성구,범어2동,20201005,F,45,29.97210986
대구광역시,수성구,범어2동,20201006,F,45,22.4790824
대구광역시,수성구,범어2동,20201007,F,45,22.4790824
대구광역시,수성구,범어2동,20201007,M,45,22.4790824
대구광역시,수성구,범어2동,20201007,M,50,22.4790824
대구광역시,수성구,범어2동,20201010,M,50,22.4790824
대구광역시,수성구,범어2동,20201012,F,40,22.4790824
대구광역시,수성구,범어2동,20201012,F,50,22.4790824
대구광역시,수성구,범어2동,20201012,M,50,22.4790824
대구광역시,수성구,범어2동,20201013,F,45,22.4790824
대구광역시,수성구,범어2동,20201013,F,50,37.46513733
대구광역시,수성구,범어2동,20201013,M,50,22.4790824
대구광역시,수성구,범어2동,20201014,M,50,37.46513733
대구광역시,수성구,범어2동,20201016,F,45,22.4790824
대구광역시,수성구,범어2동,20201016,M,50,59.94421972
대구광역시,수성구,범어2동,20201017,M,50,37.46513733
대구광역시,수성구,범어2동,20201018,M,45,22.4790824
대구광역시,수성구,범어2동,20201019,M,50,29.97210986
대구광역시,수성구,범어2동,20201020,F,45,29.97210986
대구광역시,수성구,범어2동,20201020,M,45,37.46513733
대구광역시,수성구,범어2동,20201020,M,50,22.4790824
대구광역시,수성구,범어2동,20201021,F,15,22.4790824
대구광역시,수성구,범어2동,20201021,F,45,22.4790824
대구광역시,수성구,범어2동,20201021,F,50,22.4790824
대구광역시,수성구,범어2동,20201021,M,15,29.97210986
대구광역시,수성구,범어2동,20201021,M,45,29.97210986
대구광역시,수성구,범어2동,20201021,M,50,22.4790824
대구광역시,수성구,범어2동,20201022,F,45,44.95816479
대구광역시,수성구,범어2동,20201022,F,50,29.97210986
대구광역시,수성구,범어2동,20201022,M,15,29.97210986
대구광역시,수성구,범어2동,20201022,M,45,22.4790824
대구광역시,수성구,범어2동,20201022,M,50,44.95816479
대구광역시,수성구,범어2동,20201024,F,40,29.97210986
대구광역시,수성구,범어2동,20201024,F,45,44.95816479
대구광역시,수성구,범어2동,20201025,F,45,29.97210986
대구광역시,수성구,범어2동,20201025,M,50,22.4790824
대구광역시,수성구,범어2동,20201026,F,45,29.97210986
대구광역시,수성구,범어2동,20201026,M,45,37.46513733
대구광역시,수성구,범어2동,20201027,F,45,22.4790824
대구광역시,수성구,범어2동,20201028,M,45,22.4790824
대구광역시,수성구,범어2동,20201030,M,45,29.97210986
대구광역시,수성구,범어2동,20201031,F,40,29.97210986
대구광역시,수성구,범어2동,20201031,F,45,37.46513733
대구광역시,수성구,범어2동,20201031,M,45,44.95816479
대구광역시,수성구,범어2동,20201031,M,50,29.97210986
대구광역시,수성구,범어3동,20200804,F,45,22.4790824
대구광역시,수성구,범어3동,20200813,M,50,22.4790824
대구광역시,수성구,범어3동,20200814,F,45,22.4790824
대구광역시,수성구,범어3동,20201007,M,40,22.4790824
대구광역시,수성구,범어3동,20201027,M,45,22.4790824
대구광역시,수성구,범어3동,20201028,F,35,22.4790824
대구광역시,수성구,범어4동,20200801,F,40,37.46513733
대구광역시,수성구,범어4동,20200801,F,45,37.46513733
대구광역시,수성구,범어4동,20200801,M,45,59.94421972
대구광역시,수성구,범어4동,20200801,M,50,22.4790824
대구광역시,수성구,범어4동,20200802,F,40,22.4790824
대구광역시,수성구,범어4동,20200802,F,45,29.97210986
대구광역시,수성구,범어4동,20200802,M,45,44.95816479
대구광역시,수성구,범어4동,20200802,M,50,22.4790824
대구광역시,수성구,범어4동,20200803,F,45,29.97210986
대구광역시,수성구,범어4동,20200803,M,40,29.97210986
대구광역시,수성구,범어4동,20200803,M,45,37.46513733
대구광역시,수성구,범어4동,20200803,M,50,22.4790824
대구광역시,수성구,범어4동,20200803,X,xx,22.4790824
대구광역시,수성구,범어4동,20200804,F,45,97.40935705
대구광역시,수성구,범어4동,20200804,F,50,22.4790824
대구광역시,수성구,범어4동,20200804,M,45,59.94421972
대구광역시,수성구,범어4동,20200804,M,50,22.4790824
대구광역시,수성구,범어4동,20200805,F,35,37.46513733
대구광역시,수성구,범어4동,20200805,F,45,44.95816479
대구광역시,수성구,범어4동,20200805,M,40,37.46513733
대구광역시,수성구,범어4동,20200805,M,45,29.97210986
대구광역시,수성구,범어4동,20200805,M,50,22.4790824
대구광역시,수성구,범어4동,20200806,F,40,22.4790824
대구광역시,수성구,범어4동,20200806,F,45,37.46513733
대구광역시,수성구,범어4동,20200806,M,45,22.4790824
대구광역시,수성구,범어4동,20200807,F,40,22.4790824
대구광역시,수성구,범어4동,20200807,F,45,22.4790824
대구광역시,수성구,범어4동,20200807,F,50,29.97210986
대구광역시,수성구,범어4동,20200807,M,40,37.46513733
대구광역시,수성구,범어4동,20200807,M,45,22.4790824
대구광역시,수성구,범어4동,20200807,M,50,29.97210986
대구광역시,수성구,범어4동,20200808,F,35,22.4790824
대구광역시,수성구,범어4동,20200808,F,40,29.97210986
대구광역시,수성구,범어4동,20200808,F,45,82.42330212
대구광역시,수성구,범어4동,20200808,M,45,52.45119226
대구광역시,수성구,범어4동,20200808,M,50,59.94421972
대구광역시,수성구,범어4동,20200809,F,45,74.93027465
대구광역시,수성구,범어4동,20200809,M,45,67.43724719
대구광역시,수성구,범어4동,20200809,M,50,52.45119226
대구광역시,수성구,범어4동,20200809,M,55,22.4790824
대구광역시,수성구,범어4동,20200810,F,45,37.46513733
대구광역시,수성구,범어4동,20200810,M,45,37.46513733
대구광역시,수성구,범어4동,20200811,F,40,44.95816479
대구광역시,수성구,범어4동,20200811,F,45,22.4790824
대구광역시,수성구,범어4동,20200811,M,45,22.4790824
대구광역시,수성구,범어4동,20200812,F,45,29.97210986
대구광역시,수성구,범어4동,20200812,M,45,52.45119226
대구광역시,수성구,범어4동,20200813,F,45,22.4790824
대구광역시,수성구,범어4동,20200813,M,40,22.4790824
대구광역시,수성구,범어4동,20200813,M,50,37.46513733
대구광역시,수성구,범어4동,20200814,F,45,37.46513733
대구광역시,수성구,범어4동,20200814,M,45,37.46513733
대구광역시,수성구,범어4동,20200815,M,45,22.4790824
대구광역시,수성구,범어4동,20200815,M,50,44.95816479
대구광역시,수성구,범어4동,20200816,F,45,59.94421972
대구광역시,수성구,범어4동,20200816,F,50,29.97210986
대구광역시,수성구,범어4동,20200816,M,45,29.97210986
대구광역시,수성구,범어4동,20200816,M,50,22.4790824
대구광역시,수성구,범어4동,20200817,F,45,52.45119226
대구광역시,수성구,범어4동,20200817,M,45,22.4790824
대구광역시,수성구,범어4동,20200820,F,40,22.4790824
대구광역시,수성구,범어4동,20200820,M,45,37.46513733
대구광역시,수성구,범어4동,20200821,F,40,37.46513733
대구광역시,수성구,범어4동,20200821,F,45,22.4790824
대구광역시,수성구,범어4동,20200822,F,40,37.46513733
대구광역시,수성구,범어4동,20200822,F,45,52.45119226
대구광역시,수성구,범어4동,20200822,F,55,22.4790824
대구광역시,수성구,범어4동,20200822,M,45,59.94421972
대구광역시,수성구,범어4동,20200822,M,50,22.4790824
대구광역시,수성구,범어4동,20200823,F,45,37.46513733
대구광역시,수성구,범어4동,20200823,M,45,59.94421972
대구광역시,수성구,범어4동,20200823,M,50,22.4790824
대구광역시,수성구,범어4동,20200824,F,40,37.46513733
대구광역시,수성구,범어4동,20200824,F,45,22.4790824
대구광역시,수성구,범어4동,20200824,M,40,22.4790824
대구광역시,수성구,범어4동,20200824,M,45,29.97210986
대구광역시,수성구,범어4동,20200825,F,40,37.46513733
대구광역시,수성구,범어4동,20200825,F,45,22.4790824
대구광역시,수성구,범어4동,20200825,M,45,37.46513733
대구광역시,수성구,범어4동,20200826,F,40,37.46513733
대구광역시,수성구,범어4동,20200826,F,50,22.4790824
대구광역시,수성구,범어4동,20200826,M,45,29.97210986
대구광역시,수성구,범어4동,20200827,F,40,29.97210986
대구광역시,수성구,범어4동,20200827,F,45,29.97210986
대구광역시,수성구,범어4동,20200827,M,45,29.97210986
대구광역시,수성구,범어4동,20200828,F,45,44.95816479
대구광역시,수성구,범어4동,20200828,F,50,22.4790824
대구광역시,수성구,범어4동,20200828,M,40,22.4790824
대구광역시,수성구,범어4동,20200828,M,45,44.95816479
대구광역시,수성구,범어4동,20200829,F,40,67.43724719
대구광역시,수성구,범어4동,20200829,F,45,67.43724719
대구광역시,수성구,범어4동,20200829,F,50,22.4790824
대구광역시,수성구,범어4동,20200829,M,40,22.4790824
대구광역시,수성구,범어4동,20200829,M,45,52.45119226
대구광역시,수성구,범어4동,20200829,M,50,52.45119226
대구광역시,수성구,범어4동,20200830,F,45,37.46513733
대구광역시,수성구,범어4동,20200830,M,45,37.46513733
대구광역시,수성구,범어4동,20200830,M,50,22.4790824
대구광역시,수성구,범어4동,20200831,M,50,22.4790824
대구광역시,수성구,범어4동,20200901,F,45,44.95816479
대구광역시,수성구,범어4동,20200901,M,45,67.43724719
대구광역시,수성구,범어4동,20200901,M,50,44.95816479
대구광역시,수성구,범어4동,20200902,F,45,29.97210986
대구광역시,수성구,범어4동,20200902,M,40,52.45119226
대구광역시,수성구,범어4동,20200902,M,45,37.46513733
대구광역시,수성구,범어4동,20200902,M,50,29.97210986
대구광역시,수성구,범어4동,20200903,F,40,22.4790824
대구광역시,수성구,범어4동,20200903,F,45,44.95816479
대구광역시,수성구,범어4동,20200903,M,40,44.95816479
대구광역시,수성구,범어4동,20200903,M,45,37.46513733
대구광역시,수성구,범어4동,20200903,M,50,52.45119226
대구광역시,수성구,범어4동,20200904,F,35,22.4790824
대구광역시,수성구,범어4동,20200904,F,40,29.97210986
대구광역시,수성구,범어4동,20200904,F,45,22.4790824
대구광역시,수성구,범어4동,20200904,F,50,22.4790824
대구광역시,수성구,범어4동,20200904,M,40,29.97210986
대구광역시,수성구,범어4동,20200904,M,45,22.4790824
대구광역시,수성구,범어4동,20200905,F,40,44.95816479
대구광역시,수성구,범어4동,20200905,F,45,97.40935705
대구광역시,수성구,범어4동,20200905,M,45,74.93027465
대구광역시,수성구,범어4동,20200905,M,50,44.95816479
대구광역시,수성구,범어4동,20200905,M,70,22.4790824
대구광역시,수성구,범어4동,20200906,F,40,22.4790824
대구광역시,수성구,범어4동,20200906,F,45,82.42330212
대구광역시,수성구,범어4동,20200906,F,50,22.4790824
대구광역시,수성구,범어4동,20200906,M,45,104.9023845
대구광역시,수성구,범어4동,20200906,M,50,29.97210986
대구광역시,수성구,범어4동,20200907,F,45,37.46513733
대구광역시,수성구,범어4동,20200907,M,40,22.4790824
대구광역시,수성구,범어4동,20200907,M,45,52.45119226
대구광역시,수성구,범어4동,20200908,F,40,22.4790824
대구광역시,수성구,범어4동,20200908,M,40,37.46513733
대구광역시,수성구,범어4동,20200908,M,45,22.4790824
대구광역시,수성구,범어4동,20200909,F,45,37.46513733
대구광역시,수성구,범어4동,20200909,M,45,29.97210986
대구광역시,수성구,범어4동,20200909,X,xx,22.4790824
대구광역시,수성구,범어4동,20200910,M,45,29.97210986
대구광역시,수성구,범어4동,20200911,M,50,22.4790824
대구광역시,수성구,범어4동,20200912,F,45,52.45119226
대구광역시,수성구,범어4동,20200912,F,50,22.4790824
대구광역시,수성구,범어4동,20200912,M,45,22.4790824
대구광역시,수성구,범어4동,20200912,M,50,22.4790824
대구광역시,수성구,범어4동,20200913,F,45,89.91632958
대구광역시,수성구,범어4동,20200913,M,45,37.46513733
대구광역시,수성구,범어4동,20200913,M,50,22.4790824
대구광역시,수성구,범어4동,20200914,F,40,22.4790824
대구광역시,수성구,범어4동,20200914,M,45,22.4790824
대구광역시,수성구,범어4동,20200918,F,45,44.95816479
대구광역시,수성구,범어4동,20200919,F,40,29.97210986
대구광역시,수성구,범어4동,20200919,M,40,22.4790824
대구광역시,수성구,범어4동,20200919,M,45,44.95816479
대구광역시,수성구,범어4동,20200919,M,50,44.95816479
대구광역시,수성구,범어4동,20200920,F,40,29.97210986
대구광역시,수성구,범어4동,20200920,M,45,22.4790824
대구광역시,수성구,범어4동,20200921,M,50,29.97210986
대구광역시,수성구,범어4동,20200922,M,40,22.4790824
대구광역시,수성구,범어4동,20200922,M,45,29.97210986
대구광역시,수성구,범어4동,20200923,F,45,22.4790824
대구광역시,수성구,범어4동,20200923,M,40,29.97210986
대구광역시,수성구,범어4동,20200923,M,45,37.46513733
대구광역시,수성구,범어4동,20200924,F,40,29.97210986
대구광역시,수성구,범어4동,20200924,F,45,29.97210986
대구광역시,수성구,범어4동,20200924,M,45,74.93027465
대구광역시,수성구,범어4동,20200925,F,40,44.95816479
대구광역시,수성구,범어4동,20200925,F,45,22.4790824
대구광역시,수성구,범어4동,20200925,M,45,29.97210986
대구광역시,수성구,범어4동,20200926,F,40,67.43724719
대구광역시,수성구,범어4동,20200926,F,45,29.97210986
대구광역시,수성구,범어4동,20200926,F,50,22.4790824
대구광역시,수성구,범어4동,20200926,M,45,52.45119226
대구광역시,수성구,범어4동,20200926,M,50,67.43724719
대구광역시,수성구,범어4동,20200927,F,45,22.4790824
대구광역시,수성구,범어4동,20200927,F,50,29.97210986
대구광역시,수성구,범어4동,20200927,M,45,29.97210986
대구광역시,수성구,범어4동,20200927,M,50,44.95816479
대구광역시,수성구,범어4동,20200928,F,40,59.94421972
대구광역시,수성구,범어4동,20200928,F,45,37.46513733
대구광역시,수성구,범어4동,20200928,M,40,22.4790824
대구광역시,수성구,범어4동,20200928,M,45,37.46513733
대구광역시,수성구,범어4동,20200929,F,40,29.97210986
대구광역시,수성구,범어4동,20200929,F,45,29.97210986
대구광역시,수성구,범어4동,20200929,M,45,37.46513733
대구광역시,수성구,범어4동,20201003,F,40,22.4790824
대구광역시,수성구,범어4동,20201003,F,45,44.95816479
대구광역시,수성구,범어4동,20201003,M,45,74.93027465
대구광역시,수성구,범어4동,20201003,M,50,29.97210986
대구광역시,수성구,범어4동,20201004,F,40,22.4790824
대구광역시,수성구,범어4동,20201004,F,45,44.95816479
대구광역시,수성구,범어4동,20201004,M,45,22.4790824
대구광역시,수성구,범어4동,20201004,M,50,67.43724719
대구광역시,수성구,범어4동,20201005,F,40,22.4790824
대구광역시,수성구,범어4동,20201005,F,45,82.42330212
대구광역시,수성구,범어4동,20201005,M,40,29.97210986
대구광역시,수성구,범어4동,20201005,M,45,44.95816479
대구광역시,수성구,범어4동,20201005,M,50,22.4790824
대구광역시,수성구,범어4동,20201006,F,35,22.4790824
대구광역시,수성구,범어4동,20201006,F,40,22.4790824
대구광역시,수성구,범어4동,20201006,F,45,74.93027465
대구광역시,수성구,범어4동,20201006,F,50,22.4790824
대구광역시,수성구,범어4동,20201006,M,40,52.45119226
대구광역시,수성구,범어4동,20201006,M,45,52.45119226
대구광역시,수성구,범어4동,20201006,M,50,22.4790824
대구광역시,수성구,범어4동,20201007,F,35,22.4790824
대구광역시,수성구,범어4동,20201007,F,40,74.93027465
대구광역시,수성구,범어4동,20201007,F,45,44.95816479
대구광역시,수성구,범어4동,20201007,M,40,37.46513733
대구광역시,수성구,범어4동,20201007,M,45,74.93027465
대구광역시,수성구,범어4동,20201007,M,50,22.4790824
대구광역시,수성구,범어4동,20201008,F,40,29.97210986
대구광역시,수성구,범어4동,20201008,M,45,52.45119226
대구광역시,수성구,범어4동,20201009,M,45,29.97210986
대구광역시,수성구,범어4동,20201009,M,50,37.46513733
대구광역시,수성구,범어4동,20201010,F,40,29.97210986
대구광역시,수성구,범어4동,20201010,F,45,74.93027465
대구광역시,수성구,범어4동,20201010,M,40,37.46513733
대구광역시,수성구,범어4동,20201010,M,45,59.94421972
대구광역시,수성구,범어4동,20201010,M,50,44.95816479
대구광역시,수성구,범어4동,20201011,F,45,44.95816479
대구광역시,수성구,범어4동,20201011,M,45,29.97210986
대구광역시,수성구,범어4동,20201011,M,50,29.97210986
대구광역시,수성구,범어4동,20201012,F,45,44.95816479
대구광역시,수성구,범어4동,20201012,M,45,37.46513733
대구광역시,수성구,범어4동,20201013,F,40,29.97210986
대구광역시,수성구,범어4동,20201013,F,45,37.46513733
대구광역시,수성구,범어4동,20201013,M,45,22.4790824
대구광역시,수성구,범어4동,20201014,F,45,22.4790824
대구광역시,수성구,범어4동,20201014,M,45,52.45119226
대구광역시,수성구,범어4동,20201014,X,xx,22.4790824
대구광역시,수성구,범어4동,20201015,F,40,22.4790824
대구광역시,수성구,범어4동,20201015,F,45,37.46513733
대구광역시,수성구,범어4동,20201015,M,45,22.4790824
대구광역시,수성구,범어4동,20201016,F,40,22.4790824
대구광역시,수성구,범어4동,20201016,M,45,37.46513733
대구광역시,수성구,범어4동,20201017,F,40,52.45119226
대구광역시,수성구,범어4동,20201017,F,45,44.95816479
대구광역시,수성구,범어4동,20201017,M,40,22.4790824
대구광역시,수성구,범어4동,20201017,M,45,67.43724719
대구광역시,수성구,범어4동,20201017,M,50,29.97210986
대구광역시,수성구,범어4동,20201018,F,45,37.46513733
대구광역시,수성구,범어4동,20201018,F,50,22.4790824
대구광역시,수성구,범어4동,20201018,M,45,22.4790824
대구광역시,수성구,범어4동,20201018,M,50,44.95816479
